imdb_id,name,imdb_rating,meta_score,votes,genres,runtime,certificate,revenue,budget,release_date,language
tt0481536,Harold & Kumar Escape from Guantanamo Bay,6.6,57,126331,"Adventure, Comedy",104,R,43494280,12000000,2008-04-25,English
tt0451079,Horton Hears a Who!,6.8,71,123491,"Animation, Adventure, Comedy",86,G,297138014,85000000,2008-03-14,English
tt0981227,Nick and Norah's Infinite Playlist,6.6,64,85801,"Comedy, Drama, Music",90,PG-13,33506644,10000000,2008-10-03,English
tt0951216,Mad Money,5.8,41,19544,"Comedy, Crime, Thriller",104,PG-13,26412163,22000000,2008-01-18,English
tt0970411,City of Ember,6.5,58,60326,"Adventure, Family, Fantasy",90,PG,17929684,55000000,2008-10-10,English
tt0963794,The Ruins,5.8,44,67012,Horror,90,R,22736861,8000000,2008-04-04,English
tt1073498,Meet the Spartans,2.8,9,98587,Comedy,86,PG-13,84646831,30000000,2008-01-25,English
tt0805570,The Midnight Meat Train,6.1,58,56759,"Horror, Mystery",100,R,3533227,15000000,2008-05-16,English
tt1132626,Saw V,5.8,20,109057,"Horror, Mystery, Thriller",92,R,113864059,10800000,2008-10-24,English
tt0839980,Semi-Pro,5.8,47,75332,"Comedy, Sport",91,R,43884230,55000000,2008-02-29,English
tt0870111,Frost/Nixon,7.7,80,98208,"Biography, Drama, History",122,R,27426335,25000000,2009-01-23,English
tt0790686,Mirrors,6.1,35,98433,"Horror, Mystery",110,R,77488607,35000000,2008-08-15,English
tt0462465,Outlander,6.2,40,69515,"Action, Adventure, Fantasy",115,R,7033683,50000000,2008-07-11,English
tt1129442,Transporter 3,6.1,51,150157,"Action, Thriller",104,PG-13,108979549,30000000,2008-11-26,English
tt0450314,Punisher: War Zone,5.9,30,58219,"Action, Crime, Drama",103,R,10103323,35000000,2008-12-05,English
tt1031969,The Rocker,6.2,53,35706,"Comedy, Music",102,PG-13,8767338,15000000,2008-08-20,English
tt0995039,Ghost Town,6.7,72,66719,"Comedy, Drama, Fantasy",102,PG-13,27074492,20000000,2008-09-19,English
tt0947802,Lakeview Terrace,6.1,47,46961,"Crime, Drama, Thriller",110,PG-13,44655002,20000000,2008-09-19,English
tt0426592,Superhero Movie,4.5,33,60833,"Action, Comedy",75,PG-13,71239186,35000000,2008-03-28,English
tt1082868,Quarantine,6,53,66472,"Horror, Thriller",89,R,41319906,12000000,2008-10-10,English
tt0844286,The Brothers Bloom,6.8,55,46875,"Action, Adventure, Comedy",114,PG-13,5530764,20000000,2009-06-19,English
tt0988047,Traitor,7,60,53614,"Action, Crime, Drama",114,PG-13,27664723,22000000,2008-08-27,English
tt0482572,Pride and Glory,6.6,45,57562,"Crime, Drama, Thriller",130,R,31148328,30000000,2008-10-24,English
tt0866439,Made of Honor,5.9,37,64206,"Comedy, Romance",101,PG-13,105962760,40000000,2008-05-02,English
tt1046163,My Best Friend's Girl,5.9,34,41286,"Comedy, Romance",101,R,41622502,20000000,2008-09-19,English
tt1033643,What Happens in Vegas,6.1,36,159250,"Comedy, Romance",99,PG-13,219375562,35000000,2008-05-09,English
tt1046997,Miracle at St. Anna,6.1,37,17312,"Action, Drama, War",160,R,9323833,45000000,2008-09-26,English
tt0862846,Sunshine Cleaning,6.8,61,67755,"Comedy, Drama",91,R,16580250,8000000,2009-04-17,English
tt1018785,The Sisterhood of the Traveling Pants 2,6.2,63,25890,"Comedy, Drama, Romance",119,PG-13,44352417,27000000,2008-08-06,English
tt1142798,The Family That Preys,5.7,49,6524,Drama,111,PG-13,37105289,0,2008-09-12,English
tt1068641,The Burning Plain,6.8,45,17841,"Crime, Drama, Romance",107,R,5642414,20000000,2009-11-05,English
tt0420238,The Tale of Despereaux,6.1,53,34477,"Animation, Adventure, Comedy",93,G,86947965,60000000,2008-12-19,English
tt0486578,First Sunday,4.5,41,9146,"Comedy, Crime, Drama",96,PG-13,38804615,0,2008-01-11,English
tt0379865,Leatherheads,6,56,30191,"Comedy, Drama, Romance",114,PG-13,41299492,58000000,2008-04-04,English
tt0811138,The Love Guru,3.8,24,48526,"Comedy, Romance, Sport",87,PG-13,40854735,62000000,2008-06-20,English
tt0800308,Appaloosa,6.7,64,56350,"Action, Crime, Drama",115,R,27665851,20000000,2008-10-03,English
tt0808399,"New York, I Love You",6.3,49,43533,"Comedy, Drama, Romance",103,R,14603177,14700000,2009-10-16,English
tt0926129,Prom Night,3.9,17,32484,"Horror, Mystery",88,PG-13,57197876,20000000,2008-04-11,English
tt1042877,Cadillac Records,7,65,18726,"Biography, Drama, Music",109,R,8883019,12000000,2008-12-05,English
tt0817538,Drillbit Taylor,5.7,41,55906,"Comedy, Drama",110,PG-13,49690625,40000000,2008-03-21,English
tt0970468,Miss Pettigrew Lives for a Day,7.1,63,25333,"Comedy, Romance",92,PG-13,16724933,0,2008-03-07,English
tt0410377,Nim's Island,6,55,32042,"Adventure, Family, Fantasy",96,PG,100076342,37000000,2008-04-04,English
tt1024715,Choke,6.5,47,30678,"Comedy, Drama",92,R,3982459,3000000,2008-09-26,English
tt1175491,W.,6.3,56,44862,"Biography, Comedy, Drama",129,PG-13,29506464,25100000,2008-10-17,English
tt0956038,Nights in Rodanthe,6,39,21759,"Drama, Romance",97,PG-13,84375346,30000000,2008-09-26,English
tt0449487,Passengers,5.9,40,32601,"Drama, Fantasy, Horror",93,PG-13,5798974,25000000,2008-09-26,English
tt0430770,The Women,5,27,19562,"Comedy, Drama",114,PG-13,50007546,16000000,2008-09-12,English
tt0416212,The Secret Life of Bees,7.3,57,23013,Drama,114,PG-13,39947322,11000000,2008-10-17,English
tt0800240,Deception,6.1,31,36592,"Crime, Drama, Mystery",107,R,17741298,25000000,2008-04-25,English
tt0871426,Baby Mama,6,55,39961,"Comedy, Romance",99,PG-13,64163648,30000000,2008-04-25,English
tt0406759,The Eye,5.4,36,49753,"Drama, Horror, Mystery",98,PG-13,56964642,12000000,2008-02-01,English
tt1117385,Felon,7.4,58,72862,"Crime, Drama",104,R,36756,2900000,2008-07-17,English
tt1047494,Meet the Browns,4.3,45,6318,"Comedy, Drama, Romance",100,PG-13,41975388,0,2008-03-21,English
tt0914797,Bottle Shock,6.8,56,14315,"Comedy, Drama",110,PG-13,4628553,5000000,2008-09-05,English
tt0981072,The Lucky Ones,6.9,53,13020,"Comedy, Drama, War",115,R,287567,15000000,2008-09-26,English
tt0865554,The Informers,5,20,15528,"Crime, Drama, Thriller",98,R,382174,18000000,2009-04-24,English
tt0944101,Good Dick,6.4,54,7499,"Comedy, Drama, Romance",86,R,39924,0,2008-10-03,English
tt0880578,Untraceable,6.2,32,45687,"Crime, Mystery, Thriller",101,R,52659594,35000000,2008-01-25,English
tt0465502,Igor,6,40,21692,"Animation, Comedy, Family",87,PG,30747504,25000000,2008-09-19,English
tt0765476,Meet Dave,5,43,36662,"Adventure, Comedy, Family",90,PG,50650079,60000000,2008-07-11,English
tt0489281,Stop-Loss,6.4,61,19227,"Drama, War",112,R,11207130,25000000,2008-03-28,English
tt0443701,The X Files: I Want to Believe,5.9,47,86595,"Drama, Horror, Mystery",104,PG-13,68369434,30000000,2008-07-25,English
tt1129423,Fireproof,6.5,28,20021,"Drama, Fantasy, Romance",122,PG,33473297,500000,2008-09-26,English
tt0482599,Shutter,5.2,37,31161,"Horror, Mystery, Thriller",85,PG-13,47879410,8000000,2008-03-21,English
tt0799934,Be Kind Rewind,6.4,52,86509,Comedy,102,PG-13,30576510,20000000,2008-02-22,English
tt1027862,Swing Vote,6.1,47,17070,"Comedy, Drama",120,PG-13,17635397,21000000,2008-08-01,English
tt1014775,Beverly Hills Chihuahua,3.8,41,21412,"Adventure, Comedy, Drama",91,PG,149281606,20000000,2008-10-03,English
tt1073241,Nothing But the Truth,7.2,64,34734,"Crime, Drama, Mystery",108,R,409832,11500000,2009-07-29,English
tt0479968,One Missed Call,4,24,29932,"Horror, Mystery",87,PG-13,45847751,20000000,2008-01-04,English
tt0469903,The Express,7.3,58,18938,"Biography, Drama, Sport",130,PG,9808124,40000000,2008-10-10,English
tt0494652,"Welcome Home, Roscoe Jenkins",5.5,46,12764,"Comedy, Romance",114,PG-13,43650785,35000000,2008-02-08,English
tt0460745,Chaos Theory,6.7,44,30646,"Comedy, Drama, Romance",87,PG-13,338440,0,2008-10-16,English
tt0976247,"Surfer, Dude",4.7,16,8142,Comedy,85,R,52132,6000000,2008-09-05,English
tt1082886,The Wackness,7,61,29311,"Comedy, Drama, Romance",99,R,3175469,6000000,2008-08-01,English
tt1152850,Wendy and Lucy,7.1,80,15095,Drama,80,R,1192995,200000,2009-03-06,English
tt1277737,The Stoning of Soraya M.,8,50,17618,Drama,114,R,1090260,0,2009-10-09,Persian
tt0489282,Strange Wilderness,5.3,12,20290,"Adventure, Comedy",87,R,6964734,20000000,2008-02-01,English
tt0858479,Smart People,6.1,57,22016,"Comedy, Drama, Romance",95,R,11843604,0,2008-04-11,English
tt1045655,The Haunting of Molly Hartley,3.9,28,9088,"Drama, Horror, Thriller",82,PG-13,15418749,5000000,2008-10-31,English
tt0814022,Bangkok Dangerous,5.4,24,53504,"Action, Crime, Thriller",99,R,42487390,45000000,2008-09-05,English
tt0954990,The Yellow Handkerchief,6.7,62,7771,"Drama, Romance",102,PG-13,318623,15500000,2009-11-19,English
tt1001562,Witless Protection,3.3,17,5892,"Comedy, Crime",97,PG-13,4161625,7500000,2008-02-22,English
tt0828393,Garden Party,5.5,31,3244,Drama,88,Not Rated,21886,0,2008-05-30,English
tt1082853,Management,5.8,50,16574,"Comedy, Drama, Romance",94,R,2412441,0,2009-05-15,English
tt0997047,College Road Trip,4.3,36,14802,"Adventure, Comedy, Drama",83,G,51549674,0,2008-03-07,English
tt0884224,"War, Inc.",5.6,37,21073,"Action, Comedy, Thriller",107,R,1296184,10000000,2008-06-13,English
tt0411475,Hell Ride,5.1,25,15102,"Action, Drama, Thriller",84,R,390128,0,2009-01-17,English
tt0846308,Kit Kittredge: An American Girl,6.5,63,5358,"Comedy, Drama, Family",101,G,17657973,10000000,2008-07-02,English
tt0978759,Frozen River,7.1,82,23881,"Crime, Drama",97,R,5414283,1000000,2008-09-05,English
tt0844671,College,4.6,15,11804,Comedy,94,R,6265483,7000000,2008-08-29,English
tt0840322,Forever Strong,7.2,37,9902,"Drama, Sport",112,PG-13,719556,0,2008-09-26,English
tt0961108,Fireflies in the Garden,6.5,34,12028,Drama,120,R,6692182,8000000,2008-07-17,English
tt1175506,Me and Orson Welles,6.7,73,10395,"Comedy, Drama",114,PG-13,2336172,25000000,2009-12-18,English
tt1046947,Last Chance Harvey,6.6,57,19776,"Drama, Romance",93,PG-13,32562782,0,2009-01-16,English
tt0974554,Elegy,6.7,66,21308,"Drama, Romance",112,R,14894347,13000000,2008-04-18,English
tt1091751,The Longshots,5.3,52,3657,"Biography, Comedy, Drama",94,PG,11767866,23000000,2008-08-22,English
tt0460810,The Great Buck Howard,6.4,63,13126,"Comedy, Drama",90,PG,900689,0,2009-04-10,English
tt1054588,Flash of Genius,7,57,15947,"Biography, Drama",119,PG-13,4802953,20000000,2008-10-03,English
tt1151915,Nothing Like the Holidays,6.1,50,3501,"Comedy, Drama, Romance",98,PG-13,7519490,0,2008-12-12,English
tt0409345,Surveillance,6.3,31,16319,"Crime, Drama, Mystery",97,R,1138322,3500000,2008-07-31,English
tt1190617,An American Carol,4.1,20,9184,"Comedy, Fantasy",83,PG-13,7013191,20000000,2008-10-03,English
tt1012804,Redbelt,6.7,69,19890,"Drama, Sport",99,R,2674090,7000000,2008-05-09,English
tt1111948,Soul Men,6.4,49,10104,"Comedy, Drama, Music",100,R,12331637,0,2008-11-07,English
tt1186248,Nights and Weekends,6.1,59,1125,"Drama, Romance",80,Unrated,5430,0,2008-10-10,English
tt1104733,Hamlet 2,6.3,54,16229,"Comedy, Music",92,R,4925288,9000000,2008-08-27,English
tt0785007,Over Her Dead Body,5.2,30,23230,"Comedy, Fantasy, Romance",95,PG-13,21458111,10000000,2008-02-01,English
tt0972883,Red,7,61,9806,"Drama, Thriller",93,R,10731,2500000,2008-01-20,English
tt0482603,Space Chimps,4.5,36,10280,"Animation, Adventure, Comedy",81,G,64884277,37000000,2008-07-18,English
tt0888693,Sleepwalking,6.1,40,5398,Drama,101,R,208995,0,2008-02-14,English
tt0803057,The Promotion,5.6,51,17622,Comedy,86,R,457690,8000000,2008-06-13,English
tt0896031,The Loss of a Teardrop Diamond,5.8,51,2268,"Drama, Romance",102,PG-13,119382,6500000,2009-10-10,English
tt0768218,The Mysteries of Pittsburgh,5.4,38,3002,"Adventure, Comedy, Drama",95,R,80283,0,2008-01-20,English
tt1224366,Afterschool,6.1,66,3966,"Drama, Mystery",120,Not Rated,49971,0,2008-10-01,English
tt0837796,House,4.6,24,5448,Horror,88,R,1141018,2500000,2008-11-07,English
tt0990413,Sugar,7.2,82,4481,"Drama, Sport",114,R,1144438,0,2009-04-24,Spanish
tt1034325,Phoebe in Wonderland,7.1,56,7295,Drama,96,PG-13,73361,0,2008-01-20,English
tt0361500,Delgo,4.3,27,2745,"Animation, Adventure, Comedy",94,PG,694782,40000000,2008-12-12,English
tt0923600,Baghead,6,62,4084,"Comedy, Drama, Horror",84,R,140106,0,2008-01-22,English
tt1049405,The Other End of the Line,6.2,40,5549,"Comedy, Drama, Romance",106,PG-13,507534,14000000,2009-02-12,English
tt0475998,The Pirates Who Don't Do Anything: A VeggieTales Movie,5.7,49,2445,"Animation, Adventure, Comedy",85,G,13155091,15000000,2008-01-11,English
tt1176251,Gigantic,6,38,9219,"Comedy, Drama, Romance",98,R,165888,0,2009-06-19,English
tt1133989,Medicine for Melancholy,6.6,63,1886,"Drama, Romance",88,Not Rated,111551,13000,2008-03-07,English
tt0985593,Miss Conception,4.6,33,2559,"Comedy, Romance",104,R,569206,6600000.000000001,2008-08-15,English
tt0486321,Fly Me to the Moon 3D,4.5,36,4042,"Animation, Adventure, Family",84,G,46651414,25000000,2008-08-29,English
tt0363780,Lymelife,6.9,64,13486,"Comedy, Drama, Romance",95,R,526245,1500000,2009-11-12,English
tt1087527,Trucker,6.7,61,3036,Drama,90,R,52429,2000000,2008-04-24,English
tt0967945,The Merry Gentleman,6.5,55,2727,"Crime, Drama, Thriller",110,R,347977,5000000,2009-12-04,English
tt0411323,Downloading Nancy,5.8,19,2543,"Drama, Thriller",102,Not Rated,22282,3000000,2009-05-01,English
tt0405393,Rudo y Cursi,6.8,67,7819,"Comedy, Drama, Sport",103,R,11169232,0,2009-05-15,Spanish
tt0414426,Quid Pro Quo,6.2,55,2219,"Drama, Mystery, Romance",82,R,11864,0,2008-01-20,English
tt0470679,August,5.3,39,3932,Drama,88,R,12636,3400000,2009-10-08,English
tt1086216,Uncertainty,5.8,45,6275,"Drama, Romance, Thriller",101,Not Rated,36689,0,2012-08-04,English
tt0962711,The Objective,5.5,26,7635,"Horror, Sci-Fi, Thriller",90,Not Rated,95,4000000,2008-04-24,English
tt1150947,"Lovely, Still",7.1,57,1998,"Drama, Romance",92,PG,236600,5000000,2010-03-27,English
tt1029120,Henry Poole Is Here,6.4,44,12008,"Comedy, Drama",99,PG,1923800,0,2008-08-15,English
tt0889134,Finding Amanda,5.5,51,3166,"Comedy, Drama",96,R,77410,0,2011-03-14,English
tt0903627,Julia,7,62,5547,"Crime, Drama, Thriller",144,R,1333241,6000000,2008-03-12,English
tt0889588,The Children of Huang Shi,7,49,9046,"Drama, War",125,R,7785975,40000000,2008-06-13,English
tt0902290,I Sell the Dead,6.1,62,10197,"Comedy, Horror",85,Not Rated,8050,750000,2009-01-16,English
tt0446676,Deal,5.4,35,4275,Drama,86,PG-13,78731,5000000,2008-06-12,English
tt0870122,Humboldt County,6.4,54,2314,"Comedy, Drama",97,R,82357,0,2008-09-26,English
tt0472050,Bart Got a Room,5.6,57,3936,Comedy,80,PG-13,53760,2000000,2008-04-25,English
tt1152397,American Violet,7,56,2310,Drama,103,PG-13,554434,0,2009-04-17,English
tt1000769,Prince of Broadway,6.9,57,393,Drama,100,Not Rated,20450,0,2010-09-03,English
tt1103221,Fix,6.2,31,844,Drama,93,R,9890,500000,2008-04-01,English
tt1095001,Explicit Ills,5.7,54,665,"Drama, Romance",87,R,28564,1500000,2009-03-06,English
tt1095442,Goodbye Solo,7.3,89,5409,Drama,91,R,942209,0,2009-08-26,English
tt0770814,Tennessee,5.5,42,731,"Adventure, Comedy, Drama",99,R,16100,4000000,2008-04-26,English
tt1153690,Ballast,6.9,84,2160,Drama,96,Not Rated,81864,700000,2008-01-19,English
tt1007950,Diminished Capacity,5.6,54,1135,Comedy,92,Not Rated,23719,0,2008-07-04,English
tt0409459,Watchmen,7.6,56,470746,"Action, Drama, Mystery",162,R,185258983,130000000,2009-03-06,English
tt1156398,Zombieland,7.6,73,483627,"Adventure, Comedy, Horror",88,R,102392080,23600000,2009-10-02,English
tt0361748,Inglourious Basterds,8.3,69,1163410,"Adventure, Drama, War",153,R,321455689,70000000,2009-08-21,English
tt0499549,Avatar,7.8,83,1067391,"Action, Adventure, Fantasy",162,PG-13,2789968301,237000000,2009-12-18,English
tt0438488,Terminator Salvation,6.5,49,328916,"Action, Sci-Fi",115,PG-13,371353001,200000000,2009-05-21,English
tt0417741,Harry Potter and the Half-Blood Prince,7.6,78,431118,"Action, Adventure, Family",153,PG,934326396,250000000,2009-07-15,English
tt0796366,Star Trek,7.9,82,561703,"Action, Adventure, Sci-Fi",127,PG-13,385680446,150000000,2009-05-08,English
tt1049413,Up,8.2,88,870394,"Animation, Adventure, Comedy",96,PG,735099082,175000000,2009-05-29,English
tt1119646,The Hangover,7.7,73,682723,Comedy,100,R,467517116,35000000,2009-06-05,English
tt0458525,X-Men Origins: Wolverine,6.6,40,446224,"Action, Adventure, Sci-Fi",107,PG-13,373062864,150000000,2009-05-01,English
tt0780521,The Princess and the Frog,7.1,73,113481,"Animation, Adventure, Comedy",97,G,267045765,105000000,2009-12-11,English
tt0878804,The Blind Side,7.6,53,273335,"Biography, Drama, Sport",129,PG-13,309208309,29000000,2009-11-20,English
tt0988045,Sherlock Holmes,7.6,57,557322,"Action, Adventure, Crime",128,PG-13,524028679,90000000,2009-12-25,English
tt1046173,G.I. Joe: The Rise of Cobra,5.8,32,193136,"Action, Adventure, Sci-Fi",118,PG-13,302469017,175000000,2009-08-07,English
tt1148204,Orphan,6.9,42,180284,"Horror, Mystery, Thriller",123,R,76699632,0,2009-07-24,English
tt1190080,2012,5.8,49,334646,"Action, Adventure, Sci-Fi",158,PG-13,788550900,200000000,2009-11-13,English
tt1001508,He's Just Not That Into You,6.4,47,152651,"Comedy, Drama, Romance",129,PG-13,178846899,40000000,2009-02-06,English
tt1259571,The Twilight Saga: New Moon,4.7,44,252837,"Adventure, Drama, Fantasy",130,PG-13,711020081,50000000,2009-11-20,English
tt0432283,Fantastic Mr. Fox,7.8,83,181459,"Animation, Adventure, Comedy",87,PG,46471023,40000000,2009-11-25,English
tt1136608,District 9,7.9,81,613651,"Action, Sci-Fi, Thriller",112,R,210819611,30000000,2009-08-14,English
tt0380510,The Lovely Bones,6.7,42,148120,"Drama, Fantasy, Thriller",135,PG-13,93621340,65000000,2010-01-15,English
tt1182345,Moon,7.9,67,317675,"Drama, Mystery, Sci-Fi",97,R,9760104,5000000,2009-07-10,English
tt1131734,Jennifer's Body,5.2,47,108644,"Comedy, Horror",102,R,31556061,16000000,2009-09-18,English
tt0327597,Coraline,7.7,80,182576,"Animation, Drama, Fantasy",100,PG,124596398,60000000,2009-02-06,English
tt1197624,Law Abiding Citizen,7.4,34,257935,"Action, Crime, Drama",109,R,126690726,50000000,2009-10-16,English
tt0974661,17 Again,6.3,48,170335,"Comedy, Drama, Fantasy",102,PG-13,136267476,20000000,2009-04-17,English
tt0765010,Brothers,7.1,58,105216,"Action, Drama, Thriller",105,R,43318349,26000000,2009-12-04,English
tt1193138,Up in the Air,7.4,83,304974,"Comedy, Drama, Romance",109,R,166842739,25000000,2009-12-23,English
tt1057500,Invictus,7.3,74,143005,"Biography, Drama, History",134,PG-13,122426792,60000000,2009-12-11,English
tt1067106,A Christmas Carol,6.8,55,93691,"Animation, Drama, Family",96,PG,325286646,200000000,2009-11-06,English
tt1013752,Fast & Furious,6.6,46,248025,"Action, Adventure, Thriller",107,PG-13,360364265,85000000,2009-04-03,English
tt0758746,Friday the 13th,5.5,34,91425,"Horror, Mystery, Thriller",97,R,91379051,19000000,2009-02-13,English
tt1022603,500 Days of Summer,7.7,76,449078,"Comedy, Drama, Romance",95,PG-13,60722734,7500000,2009-08-07,English
tt1017460,Splice,5.7,66,89260,"Drama, Horror, Sci-Fi",104,R,26857459,30000000,2010-06-04,English
tt0808151,Angels & Demons,6.7,48,257978,"Mystery, Thriller",138,PG-13,485930816,150000000,2009-05-15,English
tt0485947,Mr. Nobody,7.8,63,202200,"Drama, Fantasy, Romance",141,R,3549016,47000000,2013-09-26,English
tt0898367,The Road,7.2,64,211567,Drama,111,R,27635305,25000000,2009-11-25,English
tt1078912,Night at the Museum: Battle of the Smithsonian,6,42,164951,"Adventure, Comedy, Family",105,PG,413106170,150000000,2009-05-22,English
tt1078940,Couples Retreat,5.5,23,97340,Comedy,113,PG-13,171844840,70000000,2009-10-09,English
tt1041829,The Proposal,6.7,48,278335,"Comedy, Drama, Romance",108,PG-13,317375031,40000000,2009-06-19,English
tt1152836,Public Enemies,7,70,265568,"Biography, Crime, Drama",140,R,214104620,100000000,2009-07-01,English
tt1142988,The Ugly Truth,6.4,28,193668,"Comedy, Romance",96,R,321682600,38000000,2009-07-24,English
tt1098327,Dragonball Evolution,2.5,45,67133,"Action, Adventure, Fantasy",85,PG,55720772,30000000,2009-04-10,English
tt0844708,The Last House on the Left,6.5,42,80909,"Horror, Thriller",110,R,45992398,15000000,2009-03-13,English
tt0892782,Monsters vs. Aliens,6.4,56,138915,"Animation, Action, Comedy",94,PG,381509870,175000000,2009-03-27,English
tt0465580,Push,6.1,36,101908,"Action, Adventure, Crime",111,PG-13,48858618,38000000,2009-02-06,English
